,valuable
179894,1
179895,0
179896,0
179897,1
179898,1
179899,0
179900,0
179901,1
179902,1
179903,0
179904,0
179905,0
179906,1
179907,0
179908,0
179909,0
179910,1
179911,0
179912,0
179913,1
179914,0
179915,0
179916,1
179917,0
179918,0
179919,0
179920,1
179921,1
179922,0
179923,1
179924,1
179925,0
179926,1
179927,0
179928,0
179929,0
179930,1
179931,1
179932,0
179933,1
179934,0
179935,1
179936,0
179937,0
179938,1
179939,1
179940,0
179941,1
179942,0
179943,1
179944,1
179945,0
179946,0
179947,0
179948,0
179949,0
179950,1
179951,0
179952,1
179953,1
179954,0
179955,1
179956,0
179957,0
179958,1
179959,0
179960,0
179961,0
179962,0
179963,1
179964,0
179965,0
179966,1
179967,0
179968,1
179969,0
179970,1
179971,1
179972,0
179973,0
179974,1
179975,0
179976,1
179977,1
179978,1
179979,0
179980,0
179981,0
179982,1
179983,1
179984,1
179985,0
179986,0
179987,1
179988,0
179989,0
179990,0
179991,1
179992,1
179993,1
179994,1
179995,0
179996,0
179997,1
179998,1
179999,1
180000,0
180001,1
180002,0
180003,0
180004,0
180005,0
180006,0
180007,1
180008,0
180009,1
180010,0
180011,0
180012,1
180013,0
180014,1
180015,1
180016,0
180017,1
180018,1
180019,0
180020,1
180021,1
180022,0
180023,0
180024,0
180025,1
180026,1
180027,1
180028,1
180029,0
180030,0
180031,1
180032,1
180033,1
180034,1
180035,1
180036,0
180037,0
180038,1
180039,0
180040,0
180041,1
180042,0
180043,1
180044,0
180045,1
180046,1
180047,1
180048,0
180049,1
180050,1
180051,1
180052,1
180053,0
180054,0
180055,0
180056,1
180057,0
180058,0
180059,0
180060,1
180061,1
180062,0
180063,1
180064,1
180065,1
180066,0
180067,1
180068,0
180069,0
180070,0
180071,1
180072,0
180073,1
180074,1
180075,1
180076,1
180077,0
180078,0
180079,1
180080,0
180081,1
180082,0
180083,1
180084,1
180085,1
180086,1
180087,1
180088,0
180089,1
180090,1
180091,0
180092,0
180093,1
180094,0
180095,0
180096,1
180097,0
180098,1
180099,1
180100,1
180101,0
180102,1
180103,1
180104,0
180105,1
180106,1
180107,1
180108,0
180109,1
180110,0
180111,0
180112,1
180113,1
180114,1
180115,1
180116,1
180117,1
180118,1
180119,1
180120,1
180121,0
180122,1
180123,0
180124,1
180125,1
180126,1
180127,1
180128,1
180129,1
180130,0
180131,1
180132,0
180133,0
180134,1
180135,1
180136,0
180137,0
180138,1
180139,0
180140,1
180141,1
180142,1
180143,1
180144,1
180145,0
180146,1
180147,1
180148,1
180149,1
180150,1
180151,0
180152,1
180153,1
180154,1
180155,0
180156,1
180157,1
180158,1
180159,0
180160,1
180161,1
180162,0
180163,0
180164,0
180165,1
180166,1
180167,1
180168,1
180169,1
180170,0
180171,0
180172,0
180173,0
180174,1
180175,0
180176,1
180177,0
180178,1
180179,1
180180,1
180181,0
180182,1
180183,1
180184,1
180185,1
180186,1
180187,1
180188,0
180189,1
180190,0
180191,0
180192,0
180193,1
180194,0
180195,0
180196,0
180197,1
180198,1
180199,1
180200,0
180201,1
180202,0
180203,1
180204,0
180205,1
180206,0
180207,1
180208,1
180209,1
180210,0
180211,1
180212,1
180213,1
180214,0
180215,1
180216,1
180217,0
180218,0
180219,0
180220,1
180221,1
180222,0
180223,1
180224,0
180225,1
180226,0
180227,1
180228,1
180229,0
180230,1
180231,0
180232,0
180233,1
180234,0
180235,0
180236,1
180237,1
180238,0
180239,1
180240,0
180241,0
180242,0
180243,1
180244,1
180245,1
180246,1
180247,1
180248,1
180249,1
180250,0
180251,1
180252,1
180253,1
180254,0
180255,1
180256,0
180257,1
180258,1
180259,0
180260,1
180261,1
180262,0
180263,1
180264,1
180265,1
180266,1
180267,1
180268,1
180269,1
180270,1
180271,1
180272,1
180273,1
180274,1
180275,1
180276,1
180277,0
180278,1
180279,0
180280,1
180281,1
180282,0
180283,1
180284,0
180285,1
180286,1
180287,0
180288,1
180289,0
180290,0
180291,1
180292,1
180293,1
180294,1
180295,0
180296,0
180297,0
180298,0
180299,0
180300,0
180301,1
180302,1
180303,1
180304,0
180305,0
180306,0
180307,1
180308,1
180309,1
180310,1
180311,1
180312,1
180313,1
180314,0
180315,1
180316,1
180317,1
180318,1
180319,1
180320,1
180321,0
180322,1
180323,1
180324,1
180325,1
180326,1
180327,1
180328,1
180329,1
180330,1
180331,0
180332,1
180333,1
180334,0
180335,1
180336,1
180337,1
180338,1
180339,0
180340,1
180341,1
180342,0
180343,1
180344,0
180345,1
180346,0
180347,1
180348,1
180349,1
180350,1
180351,1
180352,1
180353,1
180354,1
180355,1
180356,1
180357,1
180358,1
180359,1
180360,1
180361,1
180362,1
180363,0
180364,1
180365,1
180366,1
180367,1
180368,1
180369,0
180370,1
180371,1
180372,1
180373,1
180374,1
180375,1
180376,0
180377,1
180378,0
180379,1
180380,1
180381,1
180382,1
180383,1
180384,1
180385,1
180386,0
180387,1
180388,1
180389,0
180390,1
180391,0
180392,0
180393,1
180394,1
180395,0
180396,0
180397,1
180398,1
180399,1
180400,1
180401,1
180402,0
180403,1
180404,1
180405,0
180406,1
180407,1
180408,1
180409,0
180410,1
180411,1
180412,1
180413,1
180414,0
180415,0
180416,1
180417,0
180418,0
180419,0
180420,1
180421,1
180422,0
180423,1
180424,1
180425,1
180426,0
180427,1
180428,1
180429,0
180430,1
180431,1
180432,1
180433,1
180434,1
180435,1
180436,0
180437,0
180438,0
180439,0
180440,1
180441,1
180442,1
180443,0
180444,1
180445,1
180446,0
180447,1
180448,1
180449,0
180450,1
180451,0
180452,1
180453,1
180454,0
180455,0
180456,0
180457,1
180458,0
180459,1
180460,1
180461,1
180462,1
180463,1
180464,0
180465,1
180466,1
180467,0
180468,1
180469,1
180470,1
180471,1
180472,1
180473,1
180474,1
180475,1
180476,1
180477,0
180478,1
180479,1
180480,1
180481,0
180482,1
180483,0
180484,1
180485,1
180486,1
180487,1
180488,1
180489,1
180490,0
180491,1
180492,1
180493,1
180494,0
180495,1
180496,1
180497,1
180498,1
180499,1
180500,0
180501,0
180502,1
180503,0
180504,0
180505,0
180506,1
180507,1
180508,1
180509,0
180510,1
180511,1
180512,0
180513,1
180514,0
180515,1
180516,1
180517,1
180518,0
180519,1
180520,1
180521,0
180522,1
180523,1
180524,1
180525,1
180526,0
180527,1
180528,1
180529,1
180530,0
180531,0
180532,1
180533,1
180534,0
180535,1
180536,1
180537,1
180538,1
180539,1
180540,1
180541,1
180542,1
180543,0
180544,0
180545,1
180546,1
180547,1
180548,1
180549,0
180550,0
180551,1
180552,1
180553,0
180554,1
180555,0
180556,0
180557,0
180558,1
180559,1
180560,1
180561,1
180562,0
180563,0
180564,1
180565,0
180566,1
180567,0
180568,0
180569,1
180570,0
180571,1
180572,0
180573,1
180574,1
180575,1
180576,0
180577,0
180578,0
180579,1
180580,0
180581,0
180582,0
180583,1
180584,0
180585,1
180586,1
180587,0
180588,1
180589,0
180590,1
180591,1
180592,1
180593,1
180594,0
180595,0
180596,1
180597,0
180598,1
180599,0
180600,0
180601,1
180602,1
180603,0
180604,1
180605,1
180606,1
180607,1
180608,0
180609,1
180610,1
180611,1
180612,1
180613,1
180614,1
180615,0
180616,1
180617,1
180618,0
180619,1
180620,0
180621,0
180622,1
180623,0
180624,1
180625,0
180626,0
180627,0
180628,0
180629,0
180630,1
180631,1
180632,1
180633,1
180634,0
180635,0
180636,1
180637,0
180638,0
180639,1
180640,0
180641,0
180642,1
180643,1
180644,1
180645,0
180646,1
180647,1
180648,1
180649,1
180650,0
180651,1
180652,0
180653,0
180654,1
180655,1
180656,1
180657,1
180658,1
180659,1
180660,1
180661,1
180662,1
180663,0
180664,1
180665,0
180666,1
180667,0
180668,1
180669,0
180670,1
180671,1
180672,1
180673,1
180674,1
180675,0
180676,0
180677,0
180678,1
180679,0
180680,1
180681,1
180682,1
180683,0
180684,0
180685,1
180686,0
180687,1
180688,1
180689,1
180690,1
180691,1
180692,0
180693,0
180694,1
180695,0
180696,0
180697,1
180698,1
180699,1
180700,0
180701,1
180702,1
180703,0
180704,0
180705,1
180706,1
180707,1
180708,1
180709,1
180710,0
180711,1
180712,1
180713,1
180714,1
180715,0
180716,1
180717,1
180718,1
180719,1
180720,1
180721,1
180722,1
180723,0
180724,1
180725,1
180726,1
180727,1
180728,0
180729,0
180730,1
180731,1
180732,1
180733,0
180734,0
180735,0
180736,0
180737,1
180738,0
180739,1
180740,0
180741,1
180742,0
180743,0
180744,0
180745,0
180746,0
180747,0
180748,0
180749,1
180750,1
180751,1
180752,1
180753,1
180754,1
180755,1
180756,0
180757,0
180758,0
180759,1
180760,1
180761,1
180762,1
180763,1
180764,0
180765,0
180766,1
180767,1
180768,0
180769,1
180770,0
180771,1
180772,1
180773,0
180774,0
180775,1
180776,1
180777,1
180778,0
180779,0
180780,0
180781,0
180782,1
180783,0
180784,0
180785,0
180786,0
180787,0
180788,0
180789,0
180790,1
180791,0
180792,0
180793,0
180794,0
180795,0
180796,0
180797,1
180798,1
180799,0
180800,0
180801,1
180802,1
180803,1
180804,1
180805,0
180806,1
180807,1
180808,0
180809,1
180810,0
180811,0
180812,0
180813,1
180814,0
180815,0
180816,1
180817,0
180818,0
180819,0
180820,0
180821,0
180822,0
180823,1
180824,0
180825,0
180826,0
180827,0
180828,0
180829,0
180830,1
180831,1
180832,0
180833,0
180834,1
180835,1
180836,1
180837,1
180838,0
180839,1
180840,0
180841,0
180842,1
180843,1
180844,0
180845,0
180846,1
180847,1
180848,0
180849,0
180850,0
180851,0
180852,0
180853,0
180854,0
180855,1
180856,0
180857,0
180858,0
180859,1
180860,0
180861,1
180862,0
180863,1
180864,1
180865,0
180866,1
180867,1
180868,1
180869,0
180870,0
180871,0
180872,1
180873,0
180874,0
180875,1
180876,0
180877,0
180878,1
180879,0
180880,0
180881,0
180882,0
180883,0
180884,1
180885,1
180886,1
180887,1
180888,1
180889,1
180890,0
180891,1
180892,1
180893,1
180894,1
180895,1
180896,1
180897,0
180898,0
180899,0
180900,0
180901,1
180902,1
180903,1
180904,1
180905,1
180906,1
180907,0
180908,1
180909,0
180910,0
180911,1
180912,0
180913,0
180914,0
180915,0
180916,0
180917,0
180918,0
180919,0
180920,1
180921,1
180922,0
180923,0
180924,0
180925,0
180926,0
180927,0
180928,0
180929,0
180930,0
180931,0
180932,0
180933,0
180934,0
180935,0
180936,0
180937,0
180938,0
180939,0
180940,0
180941,1
180942,0
180943,0
180944,0
180945,0
180946,0
180947,0
180948,0
180949,0
180950,0
180951,0
180952,0
180953,0
180954,0
180955,0
180956,0
180957,0
180958,0
180959,0
180960,0
180961,0
180962,0
180963,0
180964,1
180965,0
180966,0
180967,0
180968,0
180969,0
180970,0
180971,0
180972,0
180973,0
180974,0
180975,0
180976,0
180977,0
180978,0
180979,0
180980,0
180981,0
180982,0
180983,0
180984,0
180985,0
180986,0
180987,0
180988,0
180989,0
180990,0
180991,0
180992,0
180993,0
180994,0
180995,0
180996,0
180997,0
180998,0
180999,0
181000,0
181001,0
181002,1
181003,0
181004,0
181005,0
181006,0
181007,0
181008,0
181009,0
181010,0
181011,0
181012,0
181013,0
181014,0
181015,0
181016,0
181017,0
181018,0
181019,0
181020,0
181021,0
181022,0
181023,0
181024,0
181025,0
181026,0
181027,0
181028,0
181029,0
181030,0
181031,0
181032,1
181033,0
181034,0
181035,0
181036,0
181037,0
181038,0
181039,0
181040,0
181041,0
181042,0
181043,0
181044,0
181045,0
181046,0
181047,0
181048,0
181049,1
181050,1
181051,0
181052,0
181053,0
181054,0
181055,0
181056,0
181057,0
181058,0
181059,0
181060,0
181061,0
181062,1
181063,0
181064,0
181065,0
181066,0
181067,0
181068,0
181069,0
181070,0
181071,0
181072,0
181073,0
181074,0
181075,0
181076,0
181077,0
181078,0
181079,0
181080,0
181081,0
181082,0
181083,0
181084,0
181085,0
181086,0
181087,0
181088,0
181089,0
181090,0
181091,0
181092,0
181093,0
181094,0
181095,0
181096,0
181097,0
181098,0
181099,0
181100,0
181101,0
181102,0
181103,0
181104,0
181105,0
181106,0
181107,0
181108,0
181109,0
181110,0
181111,0
181112,0
181113,0
181114,0
181115,0
181116,0
181117,0
181118,0
181119,0
181120,0
181121,0
181122,0
181123,1
181124,0
181125,1
181126,0
181127,0
181128,0
181129,0
181130,0
181131,0
181132,0
181133,0
181134,0
181135,0
181136,0
181137,0
181138,0
181139,0
181140,0
181141,0
181142,0
181143,0
181144,0
181145,0
181146,0
181147,0
181148,0
181149,0
181150,0
181151,0
181152,0
181153,0
181154,0
181155,0
181156,0
181157,0
181158,0
181159,0
181160,0
181161,0
181162,0
181163,0
181164,0
181165,0
181166,0
181167,0
181168,0
181169,0
181170,0
181171,0
181172,0
181173,0
181174,0
181175,0
181176,0
181177,0
181178,0
181179,0
181180,0
181181,0
181182,0
181183,0
181184,0
181185,0
181186,0
181187,0
181188,0
181189,0
181190,0
181191,0
181192,0
181193,0
181194,0
181195,0
181196,0
181197,0
181198,0
181199,0
181200,0
181201,0
181202,0
181203,0
181204,0
181205,0
181206,0
181207,0
181208,0
181209,0
181210,0
181211,0
181212,0
181213,0
181214,0
181215,0
181216,0
181217,0
181218,0
181219,0
181220,0
181221,0
181222,0
181223,0
181224,0
181225,0
181226,0
181227,0
181228,0
181229,0
181230,0
181231,0
181232,0
181233,0
181234,0
181235,0
181236,0
181237,0
181238,0
181239,0
181240,0
181241,0
181242,0
181243,0
181244,0
181245,1
181246,1
181247,0
181248,0
181249,0
181250,0
181251,0
181252,0
181253,0
181254,0
181255,0
181256,0
181257,0
181258,0
181259,0
181260,0
181261,0
181262,0
181263,0
181264,0
181265,0
181266,0
181267,0
181268,0
181269,0
181270,0
181271,0
181272,0
181273,0
181274,0
181275,0
181276,1
181277,0
181278,0
181279,0
181280,0
181281,0
181282,0
181283,0
181284,1
181285,0
181286,0
181287,0
181288,0
181289,0
181290,0
181291,0
181292,0
181293,0
181294,0
181295,0
181296,0
181297,0
181298,0
181299,0
181300,1
181301,0
181302,0
181303,0
181304,0
181305,0
181306,0
181307,0
181308,1
181309,0
181310,0
181311,0
181312,0
181313,0
181314,0
181315,0
181316,0
181317,0
181318,0
181319,0
181320,0
181321,0
181322,0
181323,0
181324,0
181325,0
181326,0
181327,0
181328,0
181329,1
181330,0
181331,0
181332,0
181333,1
181334,0
181335,0
181336,1
181337,1
181338,0
181339,0
181340,1
181341,0
181342,0
181343,0
181344,0
181345,0
181346,0
181347,0
181348,0
181349,1
181350,0
181351,0
181352,0
181353,0
181354,0
181355,0
181356,1
181357,1
181358,0
181359,0
181360,0
181361,0
181362,0
181363,0
181364,0
181365,0
181366,0
181367,0
181368,0
181369,0
181370,0
181371,0
181372,0
181373,0
181374,0
181375,0
181376,0
181377,0
181378,0
181379,0
181380,1
181381,0
181382,0
181383,0
181384,0
181385,0
181386,0
181387,0
181388,0
181389,0
181390,1
181391,0
181392,0
181393,0
181394,0
181395,0
181396,0
181397,0
181398,0
181399,0
181400,0
181401,0
181402,1
181403,1
181404,0
181405,1
181406,0
181407,0
181408,0
181409,0
181410,0
181411,0
181412,0
181413,0
181414,0
181415,0
181416,0
181417,0
181418,0
181419,0
181420,0
181421,0
181422,0
181423,0
181424,1
181425,0
181426,0
181427,0
181428,0
181429,0
181430,0
181431,0
181432,0
181433,1
181434,1
181435,1
181436,0
181437,0
181438,0
181439,0
181440,0
181441,0
181442,1
181443,1
181444,0
181445,0
181446,0
181447,0
181448,0
181449,0
181450,0
181451,0
181452,1
181453,0
181454,0
181455,0
181456,0
181457,0
181458,0
181459,0
181460,0
181461,0
181462,0
181463,0
181464,0
181465,1
181466,0
181467,0
181468,0
181469,0
181470,0
181471,0
181472,0
181473,0
181474,0
181475,0
181476,1
181477,0
181478,0
181479,0
181480,0
181481,0
181482,0
181483,0
181484,0
181485,0
181486,1
181487,0
181488,0
181489,0
181490,1
181491,0
181492,0
181493,0
181494,0
181495,1
181496,0
181497,0
181498,0
181499,0
181500,1
181501,0
181502,0
181503,0
181504,1
181505,0
181506,0
181507,0
181508,0
181509,0
181510,0
181511,1
181512,0
181513,0
181514,1
181515,0
181516,0
181517,0
181518,0
181519,1
181520,0
181521,1
181522,0
181523,0
181524,0
181525,0
181526,0
181527,0
181528,0
181529,0
181530,0
181531,0
181532,0
181533,0
181534,0
181535,0
181536,0
181537,0
181538,0
181539,0
181540,0
181541,1
181542,1
181543,0
181544,1
181545,0
181546,1
181547,1
181548,1
181549,1
181550,0
181551,1
181552,0
181553,1
181554,0
181555,0
181556,0
181557,0
181558,1
181559,0
181560,1
181561,1
181562,0
181563,1
181564,1
181565,1
181566,1
181567,0
181568,0
181569,0
181570,0
181571,1
181572,0
181573,0
181574,0
181575,0
181576,0
181577,0
181578,1
181579,1
181580,0
181581,0
181582,0
181583,0
181584,1
181585,0
181586,0
181587,0
181588,0
181589,0
181590,0
181591,0
181592,1
181593,0
181594,0
181595,0
181596,0
181597,0
181598,1
181599,0
181600,1
181601,1
181602,0
181603,0
181604,0
181605,0
181606,1
181607,1
181608,1
181609,0
181610,1
181611,1
181612,1
181613,1
181614,1
181615,0
181616,1
181617,1
181618,1
181619,0
181620,0
181621,1
181622,1
181623,0
181624,0
181625,1
181626,0
181627,1
181628,1
181629,1
181630,1
181631,1
181632,0
181633,1
181634,0
181635,0
181636,1
181637,1
181638,1
181639,0
181640,0
181641,1
181642,0
181643,0
181644,1
181645,1
181646,0
181647,1
181648,0
181649,0
181650,0
181651,0
181652,0
181653,0
181654,0
181655,0
181656,1
181657,1
181658,0
181659,0
181660,0
181661,1
181662,0
181663,0
181664,1
181665,0
181666,0
181667,0
181668,0
181669,1
181670,1
181671,1
181672,1
181673,1
181674,0
181675,0
181676,1
181677,0
181678,0
181679,0
181680,0
181681,1
181682,0
181683,1
181684,1
181685,0
181686,1
181687,1
181688,0
181689,1
181690,1
181691,1
181692,0
181693,1
181694,0
181695,0
181696,0
181697,1
181698,1
181699,0
181700,0
181701,1
181702,1
181703,1
181704,1
181705,0
181706,1
181707,1
181708,0
181709,0
181710,0
181711,1
181712,1
181713,1
181714,1
181715,0
181716,0
181717,0
181718,0
181719,0
181720,0
181721,0
181722,1
181723,0
181724,1
181725,0
181726,0
181727,0
181728,0
181729,1
181730,0
181731,1
181732,1
181733,0
181734,1
181735,1
181736,0
181737,1
181738,1
181739,1
181740,1
181741,1
181742,1
181743,1
181744,1
181745,1
181746,0
181747,1
181748,1
181749,0
181750,0
181751,1
181752,0
181753,1
181754,0
181755,0
181756,1
181757,1
181758,1
181759,1
181760,1
181761,0
181762,1
181763,1
181764,1
181765,1
181766,1
181767,1
181768,0
181769,0
181770,0
181771,0
181772,1
181773,0
181774,0
181775,0
181776,0
181777,0
181778,1
181779,0
181780,0
181781,0
181782,0
181783,0
181784,1
181785,0
181786,1
181787,0
181788,1
181789,1
181790,0
181791,0
181792,1
181793,1
181794,0
181795,1
181796,1
181797,1
181798,1
181799,1
181800,1
181801,1
181802,0
181803,0
181804,1
181805,0
181806,1
181807,1
181808,1
181809,1
181810,0
181811,0
181812,1
181813,1
181814,1
181815,0
181816,0
181817,1
181818,0
181819,0
181820,1
181821,1
181822,0
181823,1
181824,1
181825,1
181826,1
181827,1
181828,0
181829,0
181830,0
181831,0
181832,0
181833,1
181834,1
181835,0
181836,1
181837,0
181838,1
181839,1
181840,0
181841,1
181842,0
181843,1
181844,1
181845,1
181846,0
181847,1
181848,1
181849,0
181850,0
181851,0
181852,1
181853,1
181854,1
181855,1
181856,1
181857,0
181858,0
181859,1
181860,1
181861,1
181862,0
181863,1
181864,1
181865,1
181866,1
181867,1
181868,1
181869,0
181870,0
181871,1
181872,1
181873,0
181874,1
181875,1
181876,1
181877,1
181878,1
181879,1
181880,1
181881,1
181882,1
181883,1
181884,1
181885,0
181886,1
181887,0
181888,0
181889,0
181890,0
181891,0
181892,0
181893,1
181894,1
181895,0
181896,1
181897,0
181898,1
181899,1
181900,0
181901,0
181902,1
181903,1
181904,0
181905,1
181906,1
181907,0
181908,0
181909,1
181910,0
181911,1
181912,0
181913,0
181914,1
181915,0
181916,1
181917,0
181918,0
181919,0
181920,0
181921,0
181922,1
181923,0
181924,1
181925,0
181926,0
181927,1
181928,1
181929,0
181930,0
181931,0
181932,1
181933,1
181934,0
181935,1
181936,1
181937,1
181938,0
181939,0
181940,1
181941,0
181942,0
181943,1
181944,1
181945,1
181946,1
181947,0
181948,1
181949,0
181950,0
181951,0
181952,1
181953,1
181954,0
181955,0
181956,1
181957,0
181958,1
181959,1
181960,1
181961,1
181962,1
181963,1
181964,1
181965,1
181966,0
181967,1
181968,0
181969,1
181970,1
181971,1
181972,1
181973,0
181974,1
181975,1
181976,1
181977,1
181978,1
181979,1
181980,0
181981,0
181982,1
181983,1
181984,1
181985,0
181986,0
181987,1
181988,1
181989,0
181990,1
181991,1
181992,1
181993,1
181994,0
181995,1
181996,1
181997,1
181998,0
181999,0
182000,0
182001,0
182002,1
182003,1
182004,0
182005,0
182006,0
182007,0
182008,0
182009,0
182010,0
182011,1
182012,1
182013,1
182014,1
182015,0
182016,1
182017,1
182018,1
182019,0
182020,1
182021,1
182022,1
182023,1
182024,1
182025,1
182026,1
182027,1
182028,0
182029,0
182030,0
182031,0
182032,1
182033,1
182034,0
182035,1
182036,1
182037,0
182038,0
182039,1
182040,1
182041,1
182042,1
182043,0
182044,0
182045,1
182046,1
182047,1
182048,0
182049,0
182050,1
182051,1
182052,1
182053,1
182054,1
182055,0
182056,1
182057,0
182058,0
182059,1
182060,1
182061,1
182062,0
182063,0
182064,1
182065,0
182066,1
182067,1
182068,0
182069,0
182070,1
182071,1
182072,1
182073,0
182074,1
182075,1
182076,1
182077,0
182078,0
182079,0
182080,0
182081,1
182082,1
182083,0
182084,1
182085,0
182086,0
182087,1
182088,1
182089,1
182090,1
182091,1
182092,0
182093,1
182094,1
182095,1
182096,1
182097,1
182098,1
182099,1
182100,1
182101,0
182102,1
182103,0
182104,0
182105,0
182106,1
182107,0
182108,1
182109,1
182110,1
182111,1
182112,1
182113,1
182114,1
182115,1
182116,1
182117,0
182118,1
182119,1
182120,1
182121,0
182122,0
182123,1
182124,1
182125,0
182126,0
182127,0
182128,1
182129,1
182130,1
182131,1
182132,1
182133,0
182134,0
182135,0
182136,0
182137,0
182138,1
182139,1
182140,0
182141,1
182142,0
182143,1
182144,1
182145,0
182146,0
182147,1
182148,1
182149,1
182150,0
182151,1
182152,1
182153,1
182154,1
182155,0
182156,0
182157,0
182158,1
182159,1
182160,1
182161,1
182162,0
182163,1
182164,1
182165,0
182166,1
182167,1
182168,1
182169,1
182170,1
182171,0
182172,0
182173,1
182174,1
182175,0
182176,1
182177,1
182178,0
182179,1
182180,0
182181,0
182182,1
182183,1
182184,1
182185,1
182186,0
182187,0
182188,1
182189,1
182190,1
182191,0
182192,1
182193,1
182194,1
182195,1
182196,1
182197,1
182198,0
182199,0
182200,1
182201,1
182202,1
182203,0
182204,1
182205,1
182206,0
182207,1
182208,1
182209,1
182210,1
182211,1
182212,0
182213,1
182214,1
182215,1
182216,1
182217,0
182218,1
182219,0
182220,1
182221,0
182222,1
182223,1
182224,1
182225,1
182226,1
182227,1
182228,1
182229,1
182230,1
182231,0
182232,1
182233,1
182234,0
182235,1
182236,1
182237,1
182238,0
182239,1
182240,1
182241,1
182242,1
182243,0
182244,0
182245,1
182246,0
182247,1
182248,1
182249,1
182250,1
182251,1
182252,1
182253,1
182254,1
182255,0
182256,1
182257,1
182258,1
182259,0
182260,0
182261,0
182262,1
182263,1
182264,0
182265,0
182266,0
182267,0
182268,1
182269,0
182270,0
182271,1
182272,1
182273,1
182274,1
182275,1
182276,1
182277,1
182278,0
182279,1
182280,1
182281,1
182282,1
182283,1
182284,1
182285,1
182286,1
182287,1
182288,1
182289,1
182290,1
182291,0
182292,1
182293,0
182294,0
182295,1
182296,1
182297,1
182298,0
182299,1
182300,0
182301,1
182302,0
182303,1
182304,1
182305,0
182306,0
182307,1
182308,1
182309,1
182310,1
182311,0
182312,0
182313,0
182314,0
182315,1
182316,0
182317,1
182318,1
182319,1
182320,1
182321,0
182322,0
182323,0
182324,1
182325,1
182326,0
182327,0
182328,1
182329,0
182330,0
182331,0
182332,0
182333,1
182334,1
182335,1
182336,0
182337,1
182338,1
182339,1
182340,1
182341,0
182342,1
182343,1
182344,1
182345,1
182346,1
182347,1
182348,1
182349,0
182350,0
182351,1
182352,1
182353,0
182354,1
182355,0
182356,0
182357,1
182358,1
182359,1
182360,1
182361,1
182362,0
182363,1
182364,1
182365,0
182366,1
182367,1
182368,1
182369,0
182370,1
182371,1
182372,1
182373,1
182374,0
182375,0
182376,1
182377,1
182378,1
182379,1
182380,1
182381,1
182382,1
182383,1
182384,0
182385,0
182386,1
182387,0
182388,0
182389,1
182390,0
182391,1
182392,1
182393,1
182394,1
182395,1
182396,1
182397,1
182398,1
182399,0
182400,1
182401,0
182402,1
182403,1
182404,1
182405,1
182406,1
182407,0
182408,1
182409,1
182410,1
182411,1
182412,0
182413,1
182414,0
182415,0
182416,1
182417,1
182418,1
182419,1
182420,0
182421,0
182422,0
182423,0
182424,0
182425,0
182426,0
182427,1
182428,1
182429,1
182430,1
182431,0
182432,1
182433,1
182434,1
182435,0
182436,1
182437,0
182438,1
182439,0
182440,0
182441,0
182442,0
182443,0
182444,1
182445,1
182446,1
182447,0
182448,1
182449,1
182450,1
182451,0
182452,1
182453,0
182454,1
182455,0
182456,0
182457,0
182458,1
182459,0
182460,1
182461,1
182462,1
182463,0
182464,1
182465,0
182466,0
182467,0
182468,0
182469,0
182470,0
182471,1
182472,0
182473,0
182474,0
182475,0
182476,1
182477,0
182478,0
182479,0
182480,0
182481,1
182482,0
182483,0
182484,0
182485,1
182486,1
182487,0
182488,1
182489,1
182490,1
182491,1
182492,0
182493,1
182494,0
182495,0
182496,0
182497,0
182498,1
182499,0
182500,0
182501,0
182502,0
182503,1
182504,1
182505,0
182506,0
182507,0
182508,1
182509,1
182510,0
182511,0
182512,0
182513,0
182514,0
182515,0
182516,1
182517,0
182518,1
182519,0
182520,1
182521,0
182522,0
182523,1
182524,0
182525,0
182526,0
182527,0
182528,0
182529,0
182530,0
182531,0
182532,0
182533,1
182534,1
182535,1
182536,0
182537,0
182538,0
182539,1
182540,0
182541,1
182542,0
182543,0
182544,1
182545,0
182546,0
182547,1
182548,0
182549,0
182550,0
182551,1
182552,1
182553,1
182554,0
182555,0
182556,1
182557,1
182558,0
182559,1
182560,1
182561,1
182562,1
182563,0
182564,1
182565,1
182566,1
182567,1
182568,0
182569,1
182570,0
182571,0
182572,0
182573,0
182574,1
182575,0
182576,1
182577,0
182578,1
182579,0
182580,1
182581,0
182582,0
182583,0
182584,0
182585,0
182586,0
182587,0
182588,0
182589,0
182590,0
182591,0
182592,0
182593,0
182594,0
182595,0
182596,0
182597,0
182598,0
182599,0
182600,0
182601,0
182602,0
182603,0
182604,0
182605,0
182606,0
182607,0
182608,0
182609,0
182610,0
182611,0
182612,0
182613,0
182614,0
182615,0
182616,0
182617,0
182618,0
182619,0
182620,0
182621,0
182622,0
182623,0
182624,0
182625,0
182626,0
182627,0
182628,0
182629,0
182630,0
182631,0
182632,0
182633,0
182634,0
182635,0
182636,0
182637,0
182638,0
182639,0
182640,0
182641,0
182642,0
182643,0
182644,0
182645,0
182646,0
182647,0
182648,0
182649,0
182650,0
182651,0
182652,0
182653,0
182654,0
182655,0
182656,0
182657,0
182658,0
182659,0
182660,1
182661,0
182662,0
182663,0
182664,0
182665,0
182666,0
182667,0
182668,0
182669,0
182670,0
182671,0
182672,0
182673,0
182674,0
182675,0
182676,0
182677,0
182678,0
182679,0
182680,0
182681,0
182682,0
182683,0
182684,0
182685,0
182686,0
182687,1
182688,0
182689,0
182690,0
182691,0
182692,0
